Name,Address,Rating,Website,Price Level,City,State,Website_name
DOMU,"East End Market, 3201 Corrine Dr Suite 100, Orlando, FL 32803, USA",4.6,https://www.domufl.com/,2,Orlando,FL,https://www.domufl.com/
F&D Cantina,"617 E Central Blvd, Orlando, FL 32801, USA",4.6,https://www.fdcantina.com/?y_source=1_MTAyNTE5MDkyMi03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,2,Orlando,FL,https://www.fdcantina.com/?y_source=1_MTAyNTE5MDkyMi03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D
JINYA Ramen Bar - Thornton Park,"8 N Summerlin Ave, Orlando, FL 32801, USA",4.6,https://www.jinyaramenbar.com/?utm_medium=yext&utm_source=gmb,2,Orlando,FL,https://www.jinyaramenbar.com/?utm_medium=yext&utm_source=gmb
Lazy Moon Pizza,"1011 E Colonial Dr, Orlando, FL 32803, USA",4.6,https://www.lazymoonpizza.com/,1,Orlando,FL,https://www.lazymoonpizza.com/
The Melting Pot,"7549 W Sand Lake Rd, Orlando, FL 32819, USA",4.6,https://www.meltingpot.com/orlando-fl/,3,Orlando,FL,https://www.meltingpot.com/orlando-fl/
The Capital Grille,"9101 International Dr Suite 1000, Orlando, FL 32819, USA",4.7,https://www.thecapitalgrille.com/locations/fl/orlando/orlando-i-drive/8025?cmpid=br:tcg_ag:ie_ch:loc_ca:TCGGMB_sn:gmb_gt:orlando-fl-8025_pl:locurl_rd:1021,4,Orlando,FL,https://www.thecapitalgrille.com/locations/fl/orlando/orlando-i-drive/8025?cmpid=br:tcg_ag:ie_ch:loc_ca:TCGGMB_sn:gmb_gt:orlando-fl-8025_pl:locurl_rd:1021
The Hammered Lamb,"1235 N Orange Ave, Orlando, FL 32804, USA",4.5,https://www.thehammeredlamb.com/,2,Orlando,FL,https://www.thehammeredlamb.com/
The Moderne,"1241 E Colonial Dr, Orlando, FL 32803, USA",4.4,https://www.themodernebar.com/,1,Orlando,FL,https://www.themodernebar.com/
The Palm - Orlando,"5800 Universal Blvd, Orlando, FL 32819, USA",4.3,https://www.thepalm.com/restaurants/orlando/,4,Orlando,FL,https://www.thepalm.com/restaurants/orlando/
The Stubborn Mule,"100 S Eola Dr Unit 103, Orlando, FL 32801, USA",4.4,https://www.thestubbornmuleorlando.com/,2,Orlando,FL,https://www.thestubbornmuleorlando.com/
The Waterfront,"4201 S Orange Ave, Orlando, FL 32806, USA",4.4,https://www.thewaterfrontorlando.com/,2,Orlando,FL,https://www.thewaterfrontorlando.com/
TORI TORI,"720 N Mills Ave, Orlando, FL 32803, USA",4.5,https://www.toritoripub.com/,2,Orlando,FL,https://www.toritoripub.com/
Mythos Restaurant,"6000 Universal Blvd, Orlando, FL 32819, USA",4.2,https://www.universalorlando.com/web/en/us/things-to-do/dining/mythos-restaurant,2,Orlando,FL,https://www.universalorlando.com/web/en/us/things-to-do/dining/mythos-restaurant
Café Trastevere Italian Restaurant,"825 N Magnolia Ave, Orlando, FL 32803, USA",4.4,,2,Orlando,FL,
King Bao Mills,"710 N Mills Ave, Orlando, FL 32803, USA",4.7,,1,Orlando,FL,
Born and Raised,"1909 India St, San Diego, CA 92101, USA",4.5,http://bornandraisedsteak.com/,4,San Diego,CA,http://bornandraisedsteak.com/
Hodad's Downtown,"945 Broadway, San Diego, CA 92101, USA",4.6,http://hodadsdowntown.com/,1,San Diego,CA,http://hodadsdowntown.com/
Bencotto,"750 W Fir St #103, San Diego, CA 92101, USA",4.5,http://lovebencotto.com/,3,San Diego,CA,http://lovebencotto.com/
Mimoza Mediterranean Restaurant,"409 F St, San Diego, CA 92101, USA",4.7,http://mimozasd.com/,2,San Diego,CA,http://mimozasd.com/
Mona Lisa Italian Foods,"2061 India St, San Diego, CA 92101, USA",4.6,http://monalisalittleitaly.com/,2,San Diego,CA,http://monalisalittleitaly.com/
Campfire,"2725 State St, Carlsbad, CA 92008, USA",4.6,http://thisiscampfire.com/,3,San Diego,CA,http://thisiscampfire.com/
Vinarius Wine Bar & Restaurant,"1445 India St, San Diego, CA 92101, USA",4.9,http://vinariussd.com/,1,San Diego,CA,http://vinariussd.com/
Barbusa,"1917 India St, San Diego, CA 92101, USA",4.4,http://www.barbusa.com/,2,San Diego,CA,http://www.barbusa.com/
Brigantine Seafood & Oyster Bar,"1360 N Harbor Dr, San Diego, CA 92101, USA",4.4,http://www.brigantine.com/,3,San Diego,CA,http://www.brigantine.com/
Half Door Brewing Co.,"903 Island Ave, San Diego, CA 92101, USA",4.6,http://www.halfdoorbrewing.com/,2,San Diego,CA,http://www.halfdoorbrewing.com/
Kettner Exchange,"2001 Kettner Blvd, San Diego, CA 92101, USA",4.5,http://www.kettnerexchange.com/,3,San Diego,CA,http://www.kettnerexchange.com/
The Lion's Share,"629 Kettner Blvd, San Diego, CA 92101, USA",4.7,http://www.lionssharesd.com/,2,San Diego,CA,http://www.lionssharesd.com/
Monello,"750 W Fir St, San Diego, CA 92101, USA",4.4,http://www.lovemonello.com/,2,San Diego,CA,http://www.lovemonello.com/
Morning Glory,"550 W Date St Suite #C, San Diego, CA 92101, USA",4.3,http://www.morningglorybreakfast.com/,2,San Diego,CA,http://www.morningglorybreakfast.com/
The Old Spaghetti Factory,"275 Fifth Ave, San Diego, CA 92101, USA",4.3,http://www.osf.com/location/san-diego-ca/,2,San Diego,CA,http://www.osf.com/location/san-diego-ca/
Osteria Panevino,"722 Fifth Ave, San Diego, CA 92101, USA",4.3,http://www.osteriapanevino.com/,3,San Diego,CA,http://www.osteriapanevino.com/
Rustic Root,"535 Fifth Ave, San Diego, CA 92101, USA",4.4,http://www.rusticrootsd.com/,2,San Diego,CA,http://www.rusticrootsd.com/
San Diego Restaurant,"Nieuwe Hoogstraat 2, A H, 1011 HE Amsterdam, Netherlands",4.3,http://www.sandiegorestaurant.nl/,2,San Diego,CA,http://www.sandiegorestaurant.nl/
Cowboy Star Restaurant and Butcher Shop,"640 Tenth Ave, San Diego, CA 92101, USA",4.6,http://www.thecowboystar.com/,3,San Diego,CA,http://www.thecowboystar.com/
The Fish Market - San Diego,"750 N Harbor Dr, San Diego, CA 92101, USA",4.4,http://www.thefishmarket.com/,3,San Diego,CA,http://www.thefishmarket.com/
The Mission/ East Village,"1250 J St, San Diego, CA 92101, USA",4.5,http://www.themissionsd.com/,2,San Diego,CA,http://www.themissionsd.com/
The Smoking Goat Restaurant,"3408 30th St, San Diego, CA 92104, USA",4.6,http://www.thesmokinggoatrestaurant.com/,3,San Diego,CA,http://www.thesmokinggoatrestaurant.com/
Top of the Market - San Diego,"750 N Harbor Dr, San Diego, CA 92101, USA",4.5,http://www.topofthemarketsd.com/,3,San Diego,CA,http://www.topofthemarketsd.com/
Trust,"3752 Park Blvd, San Diego, CA 92103, USA",4.5,http://www.trustrestaurantsd.com/,2,San Diego,CA,http://www.trustrestaurantsd.com/
Zama San Diego,"467 Fifth Ave, San Diego, CA 92101, USA",4.3,http://zamasandiego.com/,1,San Diego,CA,http://zamasandiego.com/
Callie,"1195 Island Ave, San Diego, CA 92101, USA",4.6,https://calliesd.com/,1,San Diego,CA,https://calliesd.com/
The Crack Shack - Little Italy,"2266 Kettner Blvd, San Diego, CA 92101, USA",4.5,https://crackshack.com/,2,San Diego,CA,https://crackshack.com/
Fort Oak,"1011 Fort Stockton Dr, San Diego, CA 92103, USA",4.5,https://fortoaksd.com/,2,San Diego,CA,https://fortoaksd.com/
Meze Greek Fusion,"345 Sixth Ave, San Diego, CA 92101, USA",4.5,https://gaslampmeze.com/,2,San Diego,CA,https://gaslampmeze.com/
Hob Nob Hill,"2271 First Ave., San Diego, CA 92101, USA",4.4,https://hobnobhill.com/?y_source=1_MTQ2MTA4ODEtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,2,San Diego,CA,https://hobnobhill.com/?y_source=1_MTQ2MTA4ODEtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D
Ironside Fish & Oyster,"1654 India St, San Diego, CA 92101, USA",4.5,https://ironsidefishandoyster.com/,3,San Diego,CA,https://ironsidefishandoyster.com/
La Puerta,"560 Fourth Ave, San Diego, CA 92101, USA",4.5,https://lapuertasd.com/?utm_source=Business-Listings,2,San Diego,CA,https://lapuertasd.com/?utm_source=Business-Listings
Lionfish Modern Coastal Cuisine – San Diego,"435 Fifth Ave, San Diego, CA 92101, USA",4.3,https://lionfishsd.com/,4,San Diego,CA,https://lionfishsd.com/
Filippi's Pizza Grotto Little Italy,"1747 India St, San Diego, CA 92101, USA",4.5,https://realcheesepizza.com/little-italy/,2,San Diego,CA,https://realcheesepizza.com/little-italy/
STK Steakhouse,"600 F St, San Diego, CA 92101, USA",4.3,https://stksteakhouse.com/venues/san-diego/,4,San Diego,CA,https://stksteakhouse.com/venues/san-diego/
Animae,"969 Pacific Hwy, San Diego, CA 92101, USA",4.6,https://www.animaesd.com/,4,San Diego,CA,https://www.animaesd.com/
Mister A's,"2550 Fifth Ave 12th floor, San Diego, CA 92103, USA",4.6,https://www.asrestaurant.com/,4,San Diego,CA,https://www.asrestaurant.com/
Buon Appetito Restaurant,"1609 India St, San Diego, CA 92101, USA",4.5,https://www.buonappetitosandiego.com/,2,San Diego,CA,https://www.buonappetitosandiego.com/
Cafe Sevilla of San Diego,"353 Fifth Ave, San Diego, CA 92101, USA",4.3,https://www.cafesevilla.com/,2,San Diego,CA,https://www.cafesevilla.com/
Casa Guadalajara,"4105 Taylor St, San Diego, CA 92110, USA",4.4,https://www.casaguadalajara.com/,2,San Diego,CA,https://www.casaguadalajara.com/
Civico 1845,"1845 India St, San Diego, CA 92101, USA",4.4,https://www.civico1845.com/?y_source=1_OTIzMTMwNDItNzE1LWxvY2F0aW9uLndlYnNpdGU=,2,San Diego,CA,https://www.civico1845.com/?y_source=1_OTIzMTMwNDItNzE1LWxvY2F0aW9uLndlYnNpdGU=
C Level Lounge,"880 Harbor Island Dr, San Diego, CA 92101, USA",4.6,https://www.clevelsd.com/,3,San Diego,CA,https://www.clevelsd.com/
Eddie V's Prime Seafood,"1270 Prospect St, La Jolla, CA 92037, USA",4.7,https://www.eddiev.com/locations/ca/la-jolla/la-jolla/8511?cmpid=br:ev_ag:ie_ch:loc_ca:EVGMB_sn:gmb_gt:la-jolla-ca-8511_pl:locurl_rd:1010,4,San Diego,CA,https://www.eddiev.com/locations/ca/la-jolla/la-jolla/8511?cmpid=br:ev_ag:ie_ch:loc_ca:EVGMB_sn:gmb_gt:la-jolla-ca-8511_pl:locurl_rd:1010
Eddie V's Prime Seafood,"789 W Harbor Dr Suite 158, San Diego, CA 92101, USA",4.7,https://www.eddiev.com/locations/ca/san-diego/san-diego/8514?cmpid=br:ev_ag:ie_ch:loc_ca:EVGMB_sn:gmb_gt:san-diego-ca-8514_pl:locurl_rd:1013,4,San Diego,CA,https://www.eddiev.com/locations/ca/san-diego/san-diego/8514?cmpid=br:ev_ag:ie_ch:loc_ca:EVGMB_sn:gmb_gt:san-diego-ca-8514_pl:locurl_rd:1013
Georges at the Cove,"1250 Prospect St, La Jolla, CA 92037, USA",4.4,https://www.georgesatthecove.com/,3,San Diego,CA,https://www.georgesatthecove.com/
Greystone Prime Steakhouse & Seafood,"658 Fifth Ave, San Diego, CA 92101, USA",4.3,https://www.greystonesteakhouse.com/,2,San Diego,CA,https://www.greystonesteakhouse.com/
Herb & Wood,"2210 Kettner Blvd, San Diego, CA 92101, USA",4.5,https://www.herbandwood.com/,3,San Diego,CA,https://www.herbandwood.com/
House of Blues Restaurant & Bar,"1055 Fifth Ave, San Diego, CA 92101, USA",4.5,https://www.houseofblues.com/sandiego?y_source=1_MTU2MzYxNjItNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,2,San Diego,CA,https://www.houseofblues.com/sandiego?y_source=1_MTU2MzYxNjItNzE1LWxvY2F0aW9uLndlYnNpdGU%3D
Island Prime,"880 Harbor Island Dr, San Diego, CA 92101, USA",4.6,https://www.islandprime.com/,3,San Diego,CA,https://www.islandprime.com/
Juniper and Ivy,"2228 Kettner Blvd, San Diego, CA 92101, USA",4.6,https://www.juniperandivy.com/,3,San Diego,CA,https://www.juniperandivy.com/
Lou & Mickey's,"224 Fifth Ave, San Diego, CA 92101, USA",4.5,https://www.louandmickeys.com/,3,San Diego,CA,https://www.louandmickeys.com/
The Melting Pot,"901 Fifth Ave, San Diego, CA 92101, USA",4.5,https://www.meltingpot.com/san-diego-gaslamp-ca/,3,San Diego,CA,https://www.meltingpot.com/san-diego-gaslamp-ca/
Nobu San Diego,"207 Fifth Ave, San Diego, CA 92101, USA",4.2,https://www.noburestaurants.com/sandiego/home/?utm_source=google&utm_medium=Yext,4,San Diego,CA,https://www.noburestaurants.com/sandiego/home/?utm_source=google&utm_medium=Yext
The Prado at Balboa Park,"1549 El Prado, San Diego, CA 92101, USA",4.4,https://www.pradobalboa.com/,3,San Diego,CA,https://www.pradobalboa.com/
Vessel Restaurant,"1551 Shelter Island Dr, San Diego, CA 92106, USA",4.3,https://www.resortkonakai.com/shelter-island-restaurant/?utm_source=gmb-restaurant&utm_medium=organic&utm_campaign=gmb,3,San Diego,CA,https://www.resortkonakai.com/shelter-island-restaurant/?utm_source=gmb-restaurant&utm_medium=organic&utm_campaign=gmb
Richard Walker's Pancake House,"520 Front St, San Diego, CA 92101, USA",4.5,https://www.richardwalkers.com/?y_source=1_MTA1NjEzNjEzNi03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,2,San Diego,CA,https://www.richardwalkers.com/?y_source=1_MTA1NjEzNjEzNi03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D
Roy's Restaurant,"333 W Harbor Dr, San Diego, CA 92101, USA",4.2,https://www.roysrestaurant.com/locations/san-diego-waterfront/,3,San Diego,CA,https://www.roysrestaurant.com/locations/san-diego-waterfront/
Ruth's Chris Steak House,"1355 N Harbor Dr, San Diego, CA 92101, USA",4.6,https://www.ruthschris.com/locations/ca/san-diego/san-diego/7310?cmpid=br:rc_ag:ie_ch:loc_ca:RCGMB_sn:gmb_gt:san-diego-ca-7310_pl:locurl_rd:1008,4,San Diego,CA,https://www.ruthschris.com/locations/ca/san-diego/san-diego/7310?cmpid=br:rc_ag:ie_ch:loc_ca:RCGMB_sn:gmb_gt:san-diego-ca-7310_pl:locurl_rd:1008
The Melt,"635 Fifth Ave, San Diego, CA 92101, USA",4.4,https://www.themelt.com/,2,San Diego,CA,https://www.themelt.com/
Water Grill San Diego,"615 J St, San Diego, CA 92101, USA",4.4,https://www.watergrill.com/sandiego,3,San Diego,CA,https://www.watergrill.com/sandiego
Fête,"2 N Hotel St, Honolulu, HI 96817, USA",4.6,http://fetehawaii.com/,3,Honolulu,HI,http://fetehawaii.com/
Karai Crab,"1314 S King St STE G2, Honolulu, HI 96814, USA",4.5,http://karaicrab.com/,2,Honolulu,HI,http://karaicrab.com/
Kono's Northshore - Honolulu,"945 Kapahulu Ave, Honolulu, HI 96816, USA",4.5,http://konosnorthshore.com/?utm_source=google_my_business&utm_medium=link&utm_campaign=honolulu_website_link,1,Honolulu,HI,http://konosnorthshore.com/?utm_source=google_my_business&utm_medium=link&utm_campaign=honolulu_website_link
Livestock Tavern,"49 N Hotel St, Honolulu, HI 96817, USA",4.4,http://livestocktavern.com/,3,Honolulu,HI,http://livestocktavern.com/
MW Restaurant,"888 Kapiolani Blvd, Commercial Unit, Suite 201, Honolulu, HI 96813, USA",4.5,http://mwrestaurant.com/,3,Honolulu,HI,http://mwrestaurant.com/
Side Street Inn,"1225 Hopaka St, Honolulu, HI 96814, USA",4.5,http://sidestreetinn.com/,2,Honolulu,HI,http://sidestreetinn.com/
TANE VEGAN IZAKAYA,"2065 S Beretania St., Honolulu, HI 96826, USA",4.8,http://tanevegan.com/,2,Honolulu,HI,http://tanevegan.com/
The Pig and The Lady,"83 N King St, Honolulu, HI 96817, USA",4.4,http://thepigandthelady.com/,3,Honolulu,HI,http://thepigandthelady.com/
Chef Chai,"1009 Kapiolani Blvd, Honolulu, HI 96814, USA",4.6,http://www.chefchai.com/,3,Honolulu,HI,http://www.chefchai.com/
Fat Cheeks,"1200 Ala Moana Blvd Suite B2115, Honolulu, HI 96814, USA",4.7,http://www.fatcheekshawaii.com/,2,Honolulu,HI,http://www.fatcheekshawaii.com/
Goofy Cafe & Dine,"1831 Ala Moana Blvd #201, Honolulu, HI 96815, USA",4.4,http://www.goofy-honolulu.com/,2,Honolulu,HI,http://www.goofy-honolulu.com/
Heavenly Island Lifestyle,"342 Seaside Ave, Honolulu, HI 96815, USA",4.4,http://www.heavenly-waikiki.com/?utm_source=googlemb&utm_medium=google&utm_campaign=website,2,Honolulu,HI,http://www.heavenly-waikiki.com/?utm_source=googlemb&utm_medium=google&utm_campaign=website
Hula Grill Waikiki,"2335 Kalākaua Ave, Honolulu, HI 96815, USA",4.4,http://www.hulagrillwaikiki.com/,3,Honolulu,HI,http://www.hulagrillwaikiki.com/
Istanbul Hawaii,"ANAHA Building, 1108 Auahi St unit 152, Honolulu, HI 96814, USA",4.3,http://www.istanbulhawaii.com/,1,Honolulu,HI,http://www.istanbulhawaii.com/
Liliha Bakery,"515 N Kuakini St, Honolulu, HI 96817, USA",4.6,http://www.lilihabakery.com/,2,Honolulu,HI,http://www.lilihabakery.com/
Michel's at the Colony Surf,"2895 Kalākaua Ave, Honolulu, HI 96815, USA",4.5,http://www.michelshawaii.com/,3,Honolulu,HI,http://www.michelshawaii.com/
Moku Kitchen,"660 Ala Moana Blvd, Honolulu, HI 96813, USA",4.4,http://www.mokukitchen.com/,2,Honolulu,HI,http://www.mokukitchen.com/
Monkeypod Kitchen - Waikiki,"2169 Kālia Rd unit 111, Honolulu, HI 96815, USA",4.3,http://www.monkeypodkitchen.com/,2,Honolulu,HI,http://www.monkeypodkitchen.com/
Morimoto Asia Waikiki,"2490 Kalākaua Ave, Honolulu, HI 96815, USA",4.4,http://www.morimotoasiawaikiki.com/,3,Honolulu,HI,http://www.morimotoasiawaikiki.com/
Mud Hen Water,"3452 Waialae Ave, Honolulu, HI 96816, USA",4.5,http://www.mudhenwater.com/,2,Honolulu,HI,http://www.mudhenwater.com/
Nami Kaze Hawaii,"1135 N Nimitz Hwy, Honolulu, HI 96817, USA",4.6,http://www.namikaze.com/,2,Honolulu,HI,http://www.namikaze.com/
Nico's Pier 38,"1129 N Nimitz Hwy, Honolulu, HI 96817, USA",4.4,http://www.nicospier38.com/,2,Honolulu,HI,http://www.nicospier38.com/
O'Kims,"1028 Nuuanu Ave, Honolulu, HI 96817, USA",4.7,http://www.okimshawaii.com/,2,Honolulu,HI,http://www.okimshawaii.com/
‘Ōlena by Chef Ron Simon,"Dole Cannery Food Court, 650 Iwilei Rd #135, Honolulu, HI 96819, USA",4.9,http://www.olenahi.com/,2,Honolulu,HI,http://www.olenahi.com/
Over Easy,"418 Kuulei Rd #103, Kailua, HI 96734, USA",4.7,http://www.overeasyhi.com/,2,Honolulu,HI,http://www.overeasyhi.com/
PAI Honolulu,"55 Merchant St #110, Honolulu, HI 96813, USA",4.5,http://www.paihonolulu.com/,2,Honolulu,HI,http://www.paihonolulu.com/
Senia,"75 N King St, Honolulu, HI 96817, USA",4.7,http://www.restaurantsenia.com/,4,Honolulu,HI,http://www.restaurantsenia.com/
Scratch Kitchen Ward,"1170 Auahi St Suite 175, Honolulu, HI 96814, USA",4.3,http://www.scratchkitchenhi.com/,2,Honolulu,HI,http://www.scratchkitchenhi.com/
Izakaya Naru Honolulu,"2700 S King St Shop #D104, Honolulu, HI 96826, USA",4.4,https://asia-kitchen.co.jp/naru_honolulu/,2,Honolulu,HI,https://asia-kitchen.co.jp/naru_honolulu/
Helena's Hawaiian Food,"1240 N School St, Honolulu, HI 96817, USA",4.5,https://helenashawaiianfood.com/?utm_source=GMB&utm_medium=social&utm_campaign=GMBLINK&utm_content=GMBLINKID,2,Honolulu,HI,https://helenashawaiianfood.com/?utm_source=GMB&utm_medium=social&utm_campaign=GMBLINK&utm_content=GMBLINKID
Hy's Steak House,"2440 Kūhiō Ave., Honolulu, HI 96815, USA",4.5,https://hyswaikiki.com/,4,Honolulu,HI,https://hyswaikiki.com/
Hau Tree,"Lobby floor of the Kaimana Beach Hotel, 2863 Kalākaua Ave, Honolulu, HI 96815, USA",4.3,https://kaimana.com/dining,3,Honolulu,HI,https://kaimana.com/dining
Lucky Belly,"50 N Hotel St, Honolulu, HI 96817, USA",4.4,https://luckybellyhi.com/,2,Honolulu,HI,https://luckybellyhi.com/
Maguro Brothers Hawaii Chinatown,"Maunakea Market Foodcourt, 1120 Maunakea St, Honolulu, HI 96817, USA",4.7,https://magurobrothershawaii.com/,2,Honolulu,HI,https://magurobrothershawaii.com/
Sweet E's Café,"1006 Kapahulu Ave, Honolulu, HI 96816, USA",4.7,https://sweetescafe.com/,2,Honolulu,HI,https://sweetescafe.com/
Oahu Grill,"1137 11th Ave Suite 104, Honolulu, HI 96816, USA",4.6,https://thebesthawaiianfood.com/,2,Honolulu,HI,https://thebesthawaiianfood.com/
Alan Wong's Honolulu,"1857 S King St, Honolulu, HI 96826, USA",4.5,https://www.alanwongs.com/,4,Honolulu,HI,https://www.alanwongs.com/
Azure,"2259 Kalākaua Ave, Honolulu, HI 96815, USA",4.4,https://www.azurewaikiki.com/,3,Honolulu,HI,https://www.azurewaikiki.com/
Beachhouse at the Moana,"2365 Kalākaua Ave, Honolulu, HI 96815, USA",4.4,https://www.beachhousewaikiki.com/,3,Honolulu,HI,https://www.beachhousewaikiki.com/
Castro's,"2113 Kalākaua Ave, Honolulu, HI 96815, USA",4.8,https://www.castrosrestauranthi.com/,2,Honolulu,HI,https://www.castrosrestauranthi.com/
DECK. at Queen Kapiʻolani Hotel | Waikiki / Honolulu | Restaurant / Large Group / Wedding,"150 Kapahulu Ave, Honolulu, HI 96815, USA",4.4,https://www.deckwaikiki.com/,2,Honolulu,HI,https://www.deckwaikiki.com/
Duke's Waikiki,"2335 Kalākaua Ave #116, Honolulu, HI 96815, USA",4.4,https://www.dukeswaikiki.com/,2,Honolulu,HI,https://www.dukeswaikiki.com/
Café Kaila,"2919 Kapiolani Blvd, Honolulu, HI 96816, USA",4.6,https://www.fooddiscoveryapp.com/honolulu/cafe-kaila,2,Honolulu,HI,https://www.fooddiscoveryapp.com/honolulu/cafe-kaila
House Without A Key,"2199 Kālia Rd, Honolulu, HI 96815, USA",4.5,https://www.fooddiscoveryapp.com/honolulu/house-without-a-key,3,Honolulu,HI,https://www.fooddiscoveryapp.com/honolulu/house-without-a-key
Roy's Waikiki,"226 Lewers St, Honolulu, HI 96815, USA",4.5,https://www.fooddiscoveryapp.com/honolulu/roys-waikiki,3,Honolulu,HI,https://www.fooddiscoveryapp.com/honolulu/roys-waikiki
La Mer,"2199 Kālia Rd, Honolulu, HI 96815, USA",4.6,https://www.halekulani.com/dining/la-mer/,4,Honolulu,HI,https://www.halekulani.com/dining/la-mer/
Orchids,"2199 Kālia Rd, Honolulu, HI 96815, USA",4.5,https://www.halekulani.com/dining/orchids/,4,Honolulu,HI,https://www.halekulani.com/dining/orchids/
Hana Koa Brewing Co.,"962 Kawaiaha‘o St, Honolulu, HI 96814, USA",4.6,https://www.hanakoabrewing.com/,1,Honolulu,HI,https://www.hanakoabrewing.com/
Merriman's Honolulu,"1108 Auahi St #170, Honolulu, HI 96814, USA",4.5,https://www.merrimanshawaii.com/honolulu/,2,Honolulu,HI,https://www.merrimanshawaii.com/honolulu/
Morton's The Steakhouse,"1450 Ala Moana Blvd, Honolulu, HI 96814, USA",4.4,https://www.mortons.com/location/mortons-the-steakhouse-honolulu-hi/,4,Honolulu,HI,https://www.mortons.com/location/mortons-the-steakhouse-honolulu-hi/
Highway Inn Kaka'ako,"680 Ala Moana Blvd #105, Honolulu, HI 96813, USA",4.5,https://www.myhighwayinn.com/,2,Honolulu,HI,https://www.myhighwayinn.com/
The Original Roy's in Hawaii Kai,"6600 Kalanianaʻole Hwy Suite 110, Honolulu, HI 96825, USA",4.6,https://www.royyamaguchi.com/roys-hawaiikai,4,Honolulu,HI,https://www.royyamaguchi.com/roys-hawaiikai
Ruth's Chris Steak House,"Waterfront Plaza, 500 Ala Moana Blvd, Honolulu, HI 96813, USA",4.6,https://www.ruthschris.com/locations/hi/honolulu/honolulu/7359?cmpid=br:rc_ag:ie_ch:loc_ca:RCGMB_sn:gmb_gt:honolulu-hi-7359_pl:locurl_rd:1065,4,Honolulu,HI,https://www.ruthschris.com/locations/hi/honolulu/honolulu/7359?cmpid=br:rc_ag:ie_ch:loc_ca:RCGMB_sn:gmb_gt:honolulu-hi-7359_pl:locurl_rd:1065
Steak Shack,"2161 Kālia Rd, Honolulu, HI 96815, USA",4.6,https://www.steakshackhawaii.com/,1,Honolulu,HI,https://www.steakshackhawaii.com/
Southern Love,"753 Queen St Unit A, Honolulu, HI 96813, USA",4.9,https://www.toasttab.com/southern-love-753-queen-st-unit-a/v3,2,Honolulu,HI,https://www.toasttab.com/southern-love-753-queen-st-unit-a/v3
"Tommy Bahama Restaurant, Bar & Store","298 Beach Walk Suite 137, Honolulu, HI 96815, USA",4.5,https://www.tommybahama.com/restaurants-and-marlin-bars/locations/waikiki,3,Honolulu,HI,https://www.tommybahama.com/restaurants-and-marlin-bars/locations/waikiki
Tempura Kiki,"2250 Kalākaua Ave LL#6, Honolulu, HI 96815, USA",4.9,#VALUE!,1,Honolulu,HI,https://www.ubereats.com/store/tempura-kiki/mInojb1zUnCxUAaZbd1dYw?diningMode=DELIVERY&pl=JTdCJTIyYWRkcmVzcyUyMiUzQSUyMkhhd2FpaWFuJTIwQ2FmZSUyME9sdU9sdSUyMCVFOCVBNSVCRiVFNiU5NiVCMCVFNSVBRSVCRiVFNSVCQSU5NyUyMCVFMyU4MiVBQiVFMyU4MyU5NSVFMyU4MiVBNyUyMiUyQyUyMnJlZmVyZW5jZSUyMiUzQSUyMkNoSUpHNlEwSHF1TkdHQVJHZlBlYnhBVjJSOCUyMiUyQyUyMnJlZmVyZW5jZVR5cGUlMjIlM0ElMjJnb29nbGVfcGxhY2VzJTIyJTJDJTIybGF0aXR1ZGUlMjIlM0EzNS42OTY1MzA5JTJDJTIybG9uZ2l0dWRlJTIyJTNBMTM5LjY5NzkyNDMlN0Q%3D&ps=1&utm_source=menu-maker
Yard House,"226 Lewers St, Honolulu, HI 96815, USA",4.4,https://www.yardhouse.com/locations/hi/honolulu/waikiki-waikiki-beach-walk/8316?cmpid=br:yh_ag:ie_ch:loc_ca:YHGMB_sn:gmb_gt:honolulu-hi-8316_pl:locurl_rd:1015,2,Honolulu,HI,https://www.yardhouse.com/locations/hi/honolulu/waikiki-waikiki-beach-walk/8316?cmpid=br:yh_ag:ie_ch:loc_ca:YHGMB_sn:gmb_gt:honolulu-hi-8316_pl:locurl_rd:1015
Kyung's Seafood,"1269 S King St, Honolulu, HI 96814, USA",4.6,,2,Honolulu,HI,
Ethel's Grill,"232 Kalihi St, Honolulu, HI 96819, USA",4.7,,1,Honolulu,HI,
Barolo Ristorante,"1940 Westlake Ave, Seattle, WA 98101, USA",4.4,http://baroloseattle.com/,3,Seattle,WC,http://baroloseattle.com/
Ben Paris,"130 Pike St, Seattle, WA 98101, USA",4.3,http://benparis.com/,2,Seattle,WC,http://benparis.com/
Biscuit Bitch Pike Place,"1909 1st Ave, Seattle, WA 98101, USA",4.4,http://biscuitbitch.com/,1,Seattle,WC,http://biscuitbitch.com/
Copine,"6460 24th Ave NW, Seattle, WA 98107, USA",4.6,http://copineseattle.com/,4,Seattle,WC,http://copineseattle.com/
Lowell's Restaurant,"1519 Pike Pl, Seattle, WA 98101, USA",4.4,http://eatatlowells.com/,2,Seattle,WC,http://eatatlowells.com/
